n,logger,Ring,Breast,Cheek,Secondary,Date,Month,Longsm2,Lat60sm2,Period
3593,6554,EW44533,126,127,128,01/04/08,April,7,56.07592787,Spring
3594,6554,EW44533,126,127,128,01/04/08,April,7.705,57.73337803,Spring
3595,6554,EW44533,126,127,128,02/04/08,April,7.81,58.23209879,Spring
3596,6554,EW44533,126,127,128,02/04/08,April,7.4625,58.25833391,Spring
3597,6554,EW44533,126,127,128,03/04/08,April,6.74,58.33838614,Spring
3598,6554,EW44533,126,127,128,03/04/08,April,5.8625,58.40793376,Spring
3599,6554,EW44533,126,127,128,04/04/08,April,5.27,58.65617139,Spring
3600,6554,EW44533,126,127,128,04/04/08,April,5.5325,59.04967129,Spring
3601,6554,EW44533,126,127,128,05/04/08,April,6.46,58.9031307,Spring
3602,6554,EW44533,126,127,128,05/04/08,April,7.2075,58.45765042,Spring
3603,6554,EW44533,126,127,128,06/04/08,April,7.3375,58.09036607,Spring
3604,6554,EW44533,126,127,128,06/04/08,April,5.7075,58.0669334,Spring
3605,6554,EW44533,126,127,128,07/04/08,April,1.88,58.11900881,Spring
3606,6554,EW44533,126,127,128,08/04/08,April,-1.32,57.32824604,Spring
3607,6554,EW44533,126,127,128,08/04/08,April,-2.3225,56.26391473,Spring
3608,6554,EW44533,126,127,128,09/04/08,April,-2.225,56.00395917,Spring
3609,6554,EW44533,126,127,128,09/04/08,April,-1.7475,56.40766793,Spring
3610,6554,EW44533,126,127,128,10/04/08,April,-1.495,56.5798563,Spring
3611,6554,EW44533,126,127,128,10/04/08,April,-1.4925,56.30602315,Spring
3612,6554,EW44533,126,127,128,11/04/08,April,-1.725,55.80775052,Spring
3613,6554,EW44533,126,127,128,12/04/08,April,-2.34,55.46975936,Spring
3614,6554,EW44533,126,127,128,13/04/08,April,-2.515,55.7674949,Spring
3615,6554,EW44533,126,127,128,13/04/08,April,-2.3975,56.39136352,Spring
3616,6554,EW44533,126,127,128,14/04/08,April,-3.0925,56.72652001,Spring
3617,6554,EW44533,126,127,128,14/04/08,April,-3.7075,56.42696433,Spring
3618,6554,EW44533,126,127,128,15/04/08,April,-3.0625,55.72255034,Spring
3619,6554,EW44533,126,127,128,15/04/08,April,-2.7275,55.50984632,Spring
3620,6554,EW44533,126,127,128,16/04/08,April,-3.6925,56.19696718,Spring
3621,6554,EW44533,126,127,128,16/04/08,April,-3.8075,56.7887038,Spring
3622,6554,EW44533,126,127,128,17/04/08,April,-2.895,56.75280446,Spring
3623,6554,EW44533,126,127,128,18/04/08,April,-2.785,56.86455893,Spring
3624,6554,EW44533,126,127,128,19/04/08,April,-2.7475,57.1941671,Spring
3625,6554,EW44533,126,127,128,19/04/08,April,-2.485,57.52735087,Spring
3626,6554,EW44533,126,127,128,20/04/08,April,-3.1825,57.7287373,Spring
3627,6554,EW44533,126,127,128,20/04/08,April,-4.225,57.48706321,Spring
3628,6554,EW44533,126,127,128,21/04/08,April,-4.345,57.19677475,Spring
3629,6554,EW44533,126,127,128,21/04/08,April,-3.83,57.24924025,Spring
3630,6554,EW44533,126,127,128,22/04/08,April,-3.29,57.44198733,Spring
3631,6554,EW44533,126,127,128,22/04/08,April,-2.71,57.61787764,Spring
3632,6554,EW44533,126,127,128,23/04/08,April,-2.335,57.6442966,Spring
3633,6554,EW44533,126,127,128,23/04/08,April,-2.2575,57.48704033,Spring
3634,6554,EW44533,126,127,128,24/04/08,April,-2.2425,57.32404072,Spring
3635,6554,EW44533,126,127,128,24/04/08,April,-1.88,57.11306427,Spring
3636,6554,EW44533,126,127,128,25/04/08,April,-1.285,56.75596237,Spring
3637,6554,EW44533,126,127,128,26/04/08,April,-1.0025,56.50113283,Spring
3638,6554,EW44533,126,127,128,27/04/08,April,-1.815,56.49056268,Spring
3639,6554,EW44533,126,127,128,28/04/08,April,-3.68,56.53097414,Spring
3640,6554,EW44533,126,127,128,29/04/08,April,-4.7,56.53198444,Spring
3641,6554,EW44533,126,127,128,29/04/08,April,-4.395,56.39932496,Spring
3642,6554,EW44533,126,127,128,30/04/08,April,-3.595,56.06869855,Spring
3643,6554,EW44533,126,127,128,30/04/08,April,-2.69,55.78483125,Spring
1971,6534,EW44516,144,145,146,16/07/07,July,-3.6,56.50976494,Autumn
1972,6534,EW44516,144,145,146,17/07/07,July,-3.8675,56.78253016,Autumn
1973,6534,EW44516,144,145,146,17/07/07,July,-3.81,56.69542373,Autumn
1974,6534,EW44516,144,145,146,18/07/07,July,-2.925,56.03359531,Autumn
1975,6534,EW44516,144,145,146,19/07/07,July,-2.7725,55.2002161,Autumn
1976,6534,EW44516,144,145,146,20/07/07,July,-3.7075,55.09997822,Autumn
1977,6534,EW44516,144,145,146,20/07/07,July,-3.6475,55.23331053,Autumn
1978,6534,EW44516,144,145,146,21/07/07,July,-2.3125,54.74173828,Autumn
1979,6534,EW44516,144,145,146,21/07/07,July,-1.9425,54.62240764,Autumn
1980,6534,EW44516,144,145,146,22/07/07,July,-2.2875,55.65648681,Autumn
1981,6534,EW44516,144,145,146,23/07/07,July,-2.465,56.25298141,Autumn
1982,6534,EW44516,144,145,146,23/07/07,July,-2.8525,55.84919136,Autumn
1983,6534,EW44516,144,145,146,24/07/07,July,-2.8225,55.8488494,Autumn
1984,6534,EW44516,144,145,146,25/07/07,July,-3.06,56.49711477,Autumn
1985,6534,EW44516,144,145,146,25/07/07,July,-3.645,56.91088734,Autumn
1986,6534,EW44516,144,145,146,26/07/07,July,-3.02,56.97803098,Autumn
1987,6534,EW44516,144,145,146,26/07/07,July,-1.7225,57.18062666,Autumn
1988,6534,EW44516,144,145,146,27/07/07,July,-1.2,57.41177192,Autumn
1989,6534,EW44516,144,145,146,27/07/07,July,-1.5625,57.49941681,Autumn
1990,6534,EW44516,144,145,146,28/07/07,July,-2.345,57.61823895,Autumn
1991,6534,EW44516,144,145,146,28/07/07,July,-3.0775,57.76822509,Autumn
1992,6534,EW44516,144,145,146,29/07/07,July,-3.52,57.87897261,Autumn
1993,6534,EW44516,144,145,146,29/07/07,July,-3.475,57.95566422,Autumn
1994,6534,EW44516,144,145,146,30/07/07,July,-2.7125,58.008734,Autumn
1995,6534,EW44516,144,145,146,30/07/07,July,-1.5125,57.79274113,Autumn
1996,6534,EW44516,144,145,146,31/07/07,July,-1.1075,57.42129395,Autumn
1997,6534,EW44516,144,145,146,01/08/07,August,-1.56,57.7024086,Autumn
1998,6534,EW44516,144,145,146,01/08/07,August,-1.6925,58.14886711,Autumn
1999,6534,EW44516,144,145,146,02/08/07,August,-1.5725,57.87265264,Autumn
2000,6534,EW44516,144,145,146,03/08/07,August,-1.53,57.27736891,Autumn
2001,6534,EW44516,144,145,146,03/08/07,August,-1.64,56.7796948,Autumn
2002,6534,EW44516,144,145,146,04/08/07,August,-1.8675,56.38092209,Autumn
2003,6534,EW44516,144,145,146,04/08/07,August,-1.965,55.99740956,Autumn
2004,6534,EW44516,144,145,146,05/08/07,August,-1.5025,55.71814074,Autumn
2005,6534,EW44516,144,145,146,05/08/07,August,-1.1975,55.74731126,Autumn
2006,6534,EW44516,144,145,146,06/08/07,August,-1.91,56.04054146,Autumn
2007,6534,EW44516,144,145,146,06/08/07,August,-3.035,56.3362459,Autumn
2008,6534,EW44516,144,145,146,07/08/07,August,-3.7875,56.69736979,Autumn
2009,6534,EW44516,144,145,146,07/08/07,August,-3.6,57.1657998,Autumn
2010,6534,EW44516,144,145,146,08/08/07,August,-3.0225,57.30142068,Autumn
2011,6534,EW44516,144,145,146,08/08/07,August,-2.7775,57.13545866,Autumn
2012,6534,EW44516,144,145,146,09/08/07,August,-2.24,57.19988653,Autumn
2013,6534,EW44516,144,145,146,09/08/07,August,-1.52,57.61554609,Autumn
2014,6534,EW44516,144,145,146,10/08/07,August,-1.775,57.97075617,Autumn
2015,6534,EW44516,144,145,146,10/08/07,August,-2.3,57.9557764,Autumn
2016,6534,EW44516,144,145,146,11/08/07,August,-2.655,57.42855446,Autumn
2017,6534,EW44516,144,145,146,11/08/07,August,-3.24,57.04015051,Autumn
2018,6534,EW44516,144,145,146,12/08/07,August,-2.865,57.67941854,Autumn
2019,6534,EW44516,144,145,146,13/08/07,August,-1.64,58.43939947,Autumn
2020,6534,EW44516,144,145,146,13/08/07,August,-1.6075,57.7720357,Autumn
2021,6534,EW44516,144,145,146,15/08/07,August,-3.0525,56.54921833,Autumn
2022,6534,EW44516,144,145,146,15/08/07,August,-3.82,56.62649469,Autumn
2023,6534,EW44516,144,145,146,16/08/07,August,-3.1475,57.23460628,Autumn
2024,6534,EW44516,144,145,146,16/08/07,August,-1.96,57.56078838,Autumn
2025,6534,EW44516,144,145,146,17/08/07,August,-1.295,57.59907534,Autumn
2026,6534,EW44516,144,145,146,17/08/07,August,-1.565,57.22243337,Autumn
2027,6534,EW44516,144,145,146,18/08/07,August,-2.2075,56.88731704,Autumn
2028,6534,EW44516,144,145,146,18/08/07,August,-3.175,56.70472432,Autumn
2029,6534,EW44516,144,145,146,19/08/07,August,-3.815,57.00827431,Autumn
2030,6534,EW44516,144,145,146,19/08/07,August,-3.0075,57.69533326,Autumn
2031,6534,EW44516,144,145,146,20/08/07,August,-1.545,57.77880669,Autumn
2032,6534,EW44516,144,145,146,20/08/07,August,-0.895,57.40634933,Autumn
2033,6534,EW44516,144,145,146,21/08/07,August,-1.22,57.24502811,Autumn
2034,6534,EW44516,144,145,146,21/08/07,August,-1.765,57.08548181,Autumn
2035,6534,EW44516,144,145,146,22/08/07,August,-1.955,56.83504492,Autumn
2036,6534,EW44516,144,145,146,22/08/07,August,-2.1925,56.7273364,Autumn
2037,6534,EW44516,144,145,146,23/08/07,August,-2.74,56.85553617,Autumn
2038,6534,EW44516,144,145,146,23/08/07,August,-3.395,57.10843056,Autumn
2039,6534,EW44516,144,145,146,24/08/07,August,-3.795,57.5743204,Autumn
2040,6534,EW44516,144,145,146,24/08/07,August,-3.505,58.23224261,Autumn
2041,6534,EW44516,144,145,146,25/08/07,August,-3.4675,58.29282559,Autumn
2042,6534,EW44516,144,145,146,25/08/07,August,-4.235,57.65606437,Autumn
2043,6534,EW44516,144,145,146,26/08/07,August,-4.69,57.2825139,Autumn
2044,6534,EW44516,144,145,146,26/08/07,August,-4.695,57.42667802,Autumn
2045,6534,EW44516,144,145,146,27/08/07,August,-4,57.59047556,Autumn
2046,6534,EW44516,144,145,146,28/08/07,August,-2.53,57.50271525,Autumn
2047,6534,EW44516,144,145,146,29/08/07,August,-1.9175,57.28311863,Autumn
2048,6534,EW44516,144,145,146,29/08/07,August,-1.96,57.07673135,Autumn
2049,6534,EW44516,144,145,146,30/08/07,August,-1.6825,56.75049002,Autumn
2050,6534,EW44516,144,145,146,30/08/07,August,-1.9125,56.50413121,Autumn
2051,6534,EW44516,144,145,146,31/08/07,August,-2.91,56.76947272,Autumn
2052,6534,EW44516,144,145,146,31/08/07,August,-3.7425,57.16944613,Autumn
2053,6534,EW44516,144,145,146,01/09/07,September,-3.6575,57.56464238,Autumn
2054,6534,EW44516,144,145,146,01/09/07,September,-3.26,58.3645695,Autumn
2055,6534,EW44516,144,145,146,02/09/07,September,-3.79,59.11630029,Autumn
2056,6534,EW44516,144,145,146,02/09/07,September,-4.615,59.27339757,Autumn
2057,6534,EW44516,144,145,146,03/09/07,September,-4.625,59.16667872,Autumn
2058,6534,EW44516,144,145,146,03/09/07,September,-3.71,59.08334782,Autumn
2059,6534,EW44516,144,145,146,04/09/07,September,-2.4675,58.46865959,Autumn
2060,6534,EW44516,144,145,146,04/09/07,September,-2.0175,57.4962765,Autumn
2061,6534,EW44516,144,145,146,05/09/07,September,-2.11,57.26539497,Autumn
2062,6534,EW44516,144,145,146,05/09/07,September,-1.825,57.55102833,Autumn
2063,6534,EW44516,144,145,146,06/09/07,September,-2.165,57.3557848,Autumn
2064,6534,EW44516,144,145,146,07/09/07,September,-3.6325,57.13001169,Autumn
2065,6534,EW44516,144,145,146,07/09/07,September,-4.1325,57.81347413,Autumn
2066,6534,EW44516,144,145,146,08/09/07,September,-3.7275,58.02233603,Autumn
2067,6534,EW44516,144,145,146,08/09/07,September,-3.9925,57.27988955,Autumn
2068,6534,EW44516,144,145,146,09/09/07,September,-4.15,57.43551243,Autumn
2069,6534,EW44516,144,145,146,09/09/07,September,-3.825,57.9759114,Autumn
2070,6534,EW44516,144,145,146,10/09/07,September,-3.3375,57.59625541,Autumn
2071,6534,EW44516,144,145,146,11/09/07,September,-2.9125,57.07397174,Autumn
2072,6534,EW44516,144,145,146,12/09/07,September,-3.2575,57.32616686,Autumn
2073,6534,EW44516,144,145,146,12/09/07,September,-3.8775,58.29134295,Autumn
2074,6534,EW44516,144,145,146,13/09/07,September,-4.385,58.51691736,Autumn
2075,6534,EW44516,144,145,146,14/09/07,September,-4.415,57.74304929,Autumn
2076,6534,EW44516,144,145,146,14/09/07,September,-3.08,57.85973207,Autumn
2084,6534,EW44516,144,145,146,26/10/07,October,-2.26,62.1313745,Winter
2085,6534,EW44516,144,145,146,27/10/07,October,-1.825,62.16170072,Winter
2086,6534,EW44516,144,145,146,28/10/07,October,-2.23,62.20126462,Winter
2087,6534,EW44516,144,145,146,28/10/07,October,-2.54,61.82112692,Winter
2088,6534,EW44516,144,145,146,30/10/07,October,-2.895,61.98279001,Winter
2089,6534,EW44516,144,145,146,31/10/07,October,-2.85,62.06396869,Winter
2090,6534,EW44516,144,145,146,31/10/07,October,-2.385,61.69013011,Winter
2091,6534,EW44516,144,145,146,02/11/07,November,-2.2675,61.31598576,Winter
2092,6534,EW44516,144,145,146,03/11/07,November,-2.13,60.68047885,Winter
2093,6534,EW44516,144,145,146,04/11/07,November,-1.9925,60.37198585,Winter
2094,6534,EW44516,144,145,146,05/11/07,November,-1.99,60.33776523,Winter
2095,6534,EW44516,144,145,146,05/11/07,November,-1.645,60.14638649,Winter
2096,6534,EW44516,144,145,146,06/11/07,November,-1.32,60.47080009,Winter
2097,6534,EW44516,144,145,146,06/11/07,November,-1.6325,61.32820739,Winter
2098,6534,EW44516,144,145,146,07/11/07,November,-1.9675,61.67700641,Winter
2099,6534,EW44516,144,145,146,07/11/07,November,-1.69,61.53005053,Winter
2100,6534,EW44516,144,145,146,08/11/07,November,-0.8125,61.43498714,Winter
2101,6534,EW44516,144,145,146,08/11/07,November,0.0825,61.20295141,Winter
2102,6534,EW44516,144,145,146,09/11/07,November,0.4075,60.83407467,Winter
2103,6534,EW44516,144,145,146,09/11/07,November,0.4825,60.62896857,Winter
2104,6534,EW44516,144,145,146,10/11/07,November,0.4225,60.73731071,Winter
2105,6534,EW44516,144,145,146,10/11/07,November,-0.3775,60.92827418,Winter
2106,6534,EW44516,144,145,146,11/11/07,November,-1.83,60.68752886,Winter
2107,6534,EW44516,144,145,146,11/11/07,November,-2.8725,60.32346515,Winter
2108,6534,EW44516,144,145,146,12/11/07,November,-3.07,60.51545237,Winter
2109,6534,EW44516,144,145,146,13/11/07,November,-2.7025,61.02714029,Winter
2110,6534,EW44516,144,145,146,13/11/07,November,-2.1075,60.98373645,Winter
2111,6534,EW44516,144,145,146,14/11/07,November,-1.8475,60.43873858,Winter
2112,6534,EW44516,144,145,146,14/11/07,November,-1.565,60.12190949,Winter
2113,6534,EW44516,144,145,146,15/11/07,November,-1.0025,60.2921032,Winter
2114,6534,EW44516,144,145,146,15/11/07,November,-0.8325,60.66769759,Winter
2115,6534,EW44516,144,145,146,16/11/07,November,-1.1325,60.8418411,Winter
2116,6534,EW44516,144,145,146,16/11/07,November,-1.215,61.03101881,Winter
2117,6534,EW44516,144,145,146,17/11/07,November,-0.7425,61.45186529,Winter
2118,6534,EW44516,144,145,146,17/11/07,November,-0.4175,61.82400206,Winter
2119,6534,EW44516,144,145,146,18/11/07,November,-0.2175,61.72513942,Winter
2120,6534,EW44516,144,145,146,18/11/07,November,0.1625,61.23248305,Winter
2121,6534,EW44516,144,145,146,19/11/07,November,0.1175,60.89108999,Winter
2122,6534,EW44516,144,145,146,19/11/07,November,-0.245,60.88539968,Winter
2123,6534,EW44516,144,145,146,20/11/07,November,-0.665,61.11648304,Winter
2124,6534,EW44516,144,145,146,20/11/07,November,-1.15,61.50663241,Winter
2125,6534,EW44516,144,145,146,21/11/07,November,-1.67,61.35607212,Winter
2126,6534,EW44516,144,145,146,22/11/07,November,-1.77,60.61034842,Winter
2127,6534,EW44516,144,145,146,23/11/07,November,-0.725,60.46842121,Winter
2128,6534,EW44516,144,145,146,23/11/07,November,0.01,60.73347899,Winter
2129,6534,EW44516,144,145,146,24/11/07,November,-0.605,60.49890114,Winter
2130,6534,EW44516,144,145,146,24/11/07,November,-1.295,60.15556664,Winter
2131,6534,EW44516,144,145,146,25/11/07,November,-1.4075,60.05425134,Winter
2132,6534,EW44516,144,145,146,25/11/07,November,-1.335,59.9413002,Winter
2133,6534,EW44516,144,145,146,26/11/07,November,-1.6175,59.8998715,Winter
2134,6534,EW44516,144,145,146,26/11/07,November,-1.85,60.15556583,Winter
2135,6534,EW44516,144,145,146,27/11/07,November,-1.445,60.5921457,Winter
2136,6534,EW44516,144,145,146,27/11/07,November,-1.07,60.91753436,Winter
2137,6534,EW44516,144,145,146,28/11/07,November,-0.7275,60.79666359,Winter
2138,6534,EW44516,144,145,146,28/11/07,November,-0.655,60.17209389,Winter
2139,6534,EW44516,144,145,146,29/11/07,November,-1.5875,59.82404232,Winter
2140,6534,EW44516,144,145,146,30/11/07,November,-2.14,59.88339029,Winter
2141,6534,EW44516,144,145,146,01/12/07,December,-1.885,59.47861659,Winter
2142,6534,EW44516,144,145,146,01/12/07,December,-1.88,58.99738745,Winter
2143,6534,EW44516,144,145,146,02/12/07,December,-1.7075,58.84459424,Winter
2144,6534,EW44516,144,145,146,02/12/07,December,-0.9475,58.64909636,Winter
2145,6534,EW44516,144,145,146,03/12/07,December,-0.71,58.89434612,Winter
2146,6534,EW44516,144,145,146,03/12/07,December,-1.42,59.73292529,Winter
2147,6534,EW44516,144,145,146,04/12/07,December,-1.475,60.09788137,Winter
2148,6534,EW44516,144,145,146,04/12/07,December,-0.8625,59.64116805,Winter
2149,6534,EW44516,144,145,146,05/12/07,December,-0.6225,58.89621763,Winter
2150,6534,EW44516,144,145,146,05/12/07,December,-0.3075,58.50404169,Winter
2151,6534,EW44516,144,145,146,06/12/07,December,-0.35,58.64055918,Winter
2152,6534,EW44516,144,145,146,07/12/07,December,-0.74,58.28842612,Winter
2153,6534,EW44516,144,145,146,07/12/07,December,-0.445,57.2955998,Winter
2154,6534,EW44516,144,145,146,08/12/07,December,-0.375,56.91089404,Winter
2155,6534,EW44516,144,145,146,08/12/07,December,-1.3625,57.23465929,Winter
2156,6534,EW44516,144,145,146,09/12/07,December,-2.0575,57.00992459,Winter
2157,6534,EW44516,144,145,146,09/12/07,December,-1.965,56.25329437,Winter
2158,6534,EW44516,144,145,146,11/12/07,December,-1.7475,56.02415981,Winter
2159,6534,EW44516,144,145,146,12/12/07,December,-1.43,56.42056989,Winter
2160,6534,EW44516,144,145,146,12/12/07,December,-1.605,56.89611268,Winter
2161,6534,EW44516,144,145,146,13/12/07,December,-2.3975,56.95403483,Winter
2162,6534,EW44516,144,145,146,13/12/07,December,-2.935,56.79242792,Winter
2163,6534,EW44516,144,145,146,14/12/07,December,-2.995,56.78374265,Winter
2164,6534,EW44516,144,145,146,14/12/07,December,-2.9625,56.78232377,Winter
2165,6534,EW44516,144,145,146,15/12/07,December,-3.0925,56.71414679,Winter
2166,6534,EW44516,144,145,146,15/12/07,December,-3.17,56.68906964,Winter
2167,6534,EW44516,144,145,146,16/12/07,December,-2.975,56.70231188,Winter
2168,6534,EW44516,144,145,146,16/12/07,December,-2.76,56.64158819,Winter
2169,6534,EW44516,144,145,146,17/12/07,December,-2.825,56.53556756,Winter
2170,6534,EW44516,144,145,146,17/12/07,December,-2.67,56.57778747,Winter
2171,6534,EW44516,144,145,146,18/12/07,December,-2.1425,56.95465087,Winter
2172,6534,EW44516,144,145,146,18/12/07,December,-2.2025,57.39615829,Winter
2173,6534,EW44516,144,145,146,19/12/07,December,-2.7675,57.34070502,Winter
2174,6534,EW44516,144,145,146,19/12/07,December,-2.3925,57.11326961,Winter
2175,6534,EW44516,144,145,146,20/12/07,December,-1.055,57.17859968,Winter
2176,6534,EW44516,144,145,146,21/12/07,December,-0.1725,57.02884839,Winter
2177,6534,EW44516,144,145,146,21/12/07,December,0.1375,56.59236363,Winter
2178,6534,EW44516,144,145,146,22/12/07,December,0.355,56.42479903,Winter
2179,6534,EW44516,144,145,146,22/12/07,December,0.375,56.49018932,Winter
2180,6534,EW44516,144,145,146,23/12/07,December,-0.3325,56.8149065,Winter
2181,6534,EW44516,144,145,146,23/12/07,December,-1.5825,57.55096545,Winter
2182,6534,EW44516,144,145,146,24/12/07,December,-1.6125,57.85897818,Winter
2183,6534,EW44516,144,145,146,24/12/07,December,-1.085,57.18430752,Winter
2184,6534,EW44516,144,145,146,25/12/07,December,-1.2375,56.34357406,Winter
2185,6534,EW44516,144,145,146,26/12/07,December,-0.905,56.33495123,Winter
2186,6534,EW44516,144,145,146,26/12/07,December,-0.6475,56.92057331,Winter
2187,6534,EW44516,144,145,146,27/12/07,December,-1.325,57.20743529,Winter
2188,6534,EW44516,144,145,146,27/12/07,December,-2.095,57.31029107,Winter
2189,6534,EW44516,144,145,146,28/12/07,December,-2.08,57.32243984,Winter
2190,6534,EW44516,144,145,146,28/12/07,December,-1.7425,56.93089971,Winter
2191,6534,EW44516,144,145,146,29/12/07,December,-1.9675,56.35076207,Winter
2192,6534,EW44516,144,145,146,29/12/07,December,-1.9975,55.97865095,Winter
2193,6534,EW44516,144,145,146,30/12/07,December,-1.5025,56.07252682,Winter
2194,6534,EW44516,144,145,146,30/12/07,December,-0.8725,56.45311999,Winter
2195,6534,EW44516,144,145,146,31/12/07,December,-0.7925,57.24211143,Winter
2196,6534,EW44516,144,145,146,31/12/07,December,-1.875,58.00487838,Winter
2197,6534,EW44516,144,145,146,01/01/08,January,-2.885,57.80480785,Spring
2198,6534,EW44516,144,145,146,02/01/08,January,-2.87,57.17751739,Spring
2199,6534,EW44516,144,145,146,02/01/08,January,-2.565,56.62764393,Spring
